frequency_Hz,minimum_normalized_return_margin,minimizing_tau,determinant_magnitude_at_minimum
0.00150865277052271,0.998807391469563,1,0.99999597529195
0.00152086633082875,0.998797741410144,1,0.99999590986242
0.00153317876813171,0.998788013299419,1,0.999995843369201
0.00154559088290748,0.998778206506509,1,0.999995775794999
0.00155810348211234,0.998768320395435,1,0.999995707122239
0.00157071737923542,0.998758354325085,1,0.999995637333063
0.0015834333943516,0.998748307649165,1,0.999995566409321
0.00159625235417481,0.998738179716165,1,0.999995494332568
0.00160917509211179,0.99872796986931,1,0.999995421084059
0.00162220244831628,0.998717677446519,1,0.999995346644746
0.0016353352697436,0.998707301780367,1,0.999995270995267
0.00164857441020578,0.998696842198035,1,0.999995194115951
0.00166192073042701,0.998686298021271,1,0.999995115986801
0.00167537509809962,0.998675668566344,1,0.999995036587501
0.00168893838794052,0.998664953144001,1,0.999994955897401
0.00170261148174801,0.998654151059419,1,0.999994873895516
0.00171639526845917,0.998643261612168,1,0.99999479056052
0.0017302906442076,0.998632284096155,1,0.99999470587074
0.00174429851238172,0.998621217799585,1,0.99999461980415
0.00175841978368348,0.998610062004914,1,0.999994532338369
0.00177265537618758,0.998598815988803,1,0.999994443450649
0.00178700621540116,0.998587479022068,1,0.999994353117872
0.00180147323432395,0.998576050369636,1,0.999994261316547
0.00181605737350894,0.998564529290496,1,0.999994168022798
0.00183075958112354,0.998552915037649,1,0.999994073212363
0.00184558081301122,0.998541206858067,1,0.999993976860585
0.00186052203275363,0.998529403992632,1,0.999993878942404
0.00187558421173328,0.9985175056761,1,0.999993779432357
0.00189076832919665,0.998505511137039,1,0.999993678304563
0.0019060753723179,0.998493419597792,1,0.999993575532722
0.00192150633626303,0.998481230274412,1,0.999993471090106
0.00193706222425457,0.998468942376625,1,0.999993364949552
0.00195274404763682,0.998456555107769,1,0.999993257083458
0.00196855282594159,0.998444067664747,1,0.999993147463769
0.00198448958695448,0.998431479237974,1,0.999993036061977
0.00200055536678172,0.998418789011322,1,0.99999292284911
0.00201675120991751,0.998405996162072,1,0.999992807795725
0.00203307816931193,0.998393099860857,1,0.999992690871898
0.0020495373064394,0.998380099271608,1,0.999992572047222
0.00206612969136771,0.9983669935515,1,0.999992451290794
0.00208285640282755,0.998353781850901,1,0.999992328571208
0.00209971852828265,0.998340463313311,1,0.999992203856548
0.00211671716400053,0.99832703707531,1,0.99999207711438
0.0021338534151237,0.998313502266502,1,0.999991948311742
0.00215112839574156,0.998299858009455,1,0.999991817415134
0.0021685432289628,0.99828610341965,1,0.999991684390516
0.00218609904698845,0.998272237605416,1,0.999991549203289
0.00220379699118545,0.99825825966788,1,0.999991411818297
0.00222163821216089,0.998244168700902,1,0.999991272199808
0.0022396238698368,0.998229963791021,1,0.999991130311512
0.00225775513352553,0.99821564401739,1,0.999990986116506
0.00227603318200585,0.998201208451721,1,0.999990839577291
0.0022944592035995,0.998186656158224,1,0.999990690655753
0.0023130343962485,0.998171986193545,1,0.999990539313163
0.00233175996759301,0.998157197606704,1,0.99999038551016
0.00235063713504986,0.998142289439032,1,0.999990229206744
0.00236966712589169,0.998127260724115,1,0.999990070362264
0.00238885117732672,0.998112110487723,1,0.999989908935408
0.00240819053657923,0.998096837747751,1,0.999989744884193
0.0024276864609706,0.998081441514153,1,0.999989578165954
0.00244734021800108,0.998065920788881,1,0.999989408737329
0.00246715308543219,0.998050274565816,1,0.999989236554256
0.00248712635136979,0.998034501830703,1,0.999989061571952
0.00250726131434783,0.998018601561089,1,0.99998888374491
0.00252755928341275,0.998002572726249,1,0.999988703026879
0.00254802157820863,0.997986414287125,1,0.99998851937086
0.00256864952906292,0.997970125196257,1,0.999988332729087
0.002589444477073,0.997953704397712,1,0.999988143053018
0.00261040777419332,0.997937150827018,1,0.999987950293322
0.00263154078332332,0.997920463411092,1,0.999987754399868
0.00265284487839603,0.997903641068174,1,0.999987555321705
0.00267432144446738,0.99788668270775,1,0.999987353007059
0.00269597187780627,0.997869587230486,1,0.999987147403311
0.00271779758598533,0.997852353528153,1,0.999986938456988
0.00273979998797246,0.997834980483561,1,0.999986726113745
0.00276198051422303,0.997817466970473,1,0.999986510318358
0.00278434060677294,0.997799811853545,1,0.9999862910147
0.00280688171933232,0.997782013988244,1,0.999986068145735
0.00282960531738006,0.997764072220774,1,0.999985841653498
0.00285251287825912,0.997745985388004,1,0.999985611479083
0.00287560589127251,0.997727752317386,1,0.999985377562625
0.00289888585778017,0.997709371826884,1,0.999985139843285
0.00292235429129655,0.997690842724891,1,0.999984898259237
0.00294601271758903,0.997672163810158,1,0.999984652747648
0.00296986267477709,0.997653333871706,1,0.999984403244664
0.00299390571343235,0.997634351688754,1,0.999984149685393
0.00301814339667932,0.997615216030636,1,0.999983892003887
0.00304257730029708,0.99759592565672,1,0.999983630133127
0.00306720901282168,0.997576479316328,1,0.999983364005004
0.00309204013564946,0.997556875748652,1,0.9999830935503
0.00311707228314113,0.99753711368267,1,0.999982818698674
0.00314230708272674,0.997517191837068,1,0.999982539378639
0.00316774617501149,0.997497108920149,1,0.999982255517548
0.00319339121388238,0.99747686362975,1,0.999981967041571
0.00321924386661572,0.99745645465316,1,0.999981673875678
0.00324530581398558,0.997435880667029,1,0.99998137594362
0.003271578750373,0.997415140337282,1,0.999981073167906
0.00329806438387618,0.997394232319032,1,0.999980765469788
0.00332476443642155,0.99737315525649,1,0.999980452769235
0.00335168064387566,0.997351907782876,1,0.999980134984916
0.00337881475615808,0.997330488520329,1,0.999979812034177
0.00340616853735517,0.997308896079816,1,0.999979483833022
0.00343374376583475,0.997287129061038,1,0.999979150296085
0.00346154223436172,0.997265186052343,1,0.999978811336616
0.00348956575021463,0.997243065630624,1,0.999978466866453
0.00351781613530314,0.997220766361234,1,0.999978116796
0.00354629522628654,0.997198286797882,1,0.999977761034206
0.00357500487469309,0.997175625482546,1,0.999977399488536
0.0036039469470404,0.997152780945367,1,0.999977032064954
0.00363312332495683,0.997129751704562,1,0.999976658667893
0.00366253590530376,0.997106536266314,1,0.999976279200232
0.00369218660029898,0.997083133124682,1,0.999975893563272
0.00372207733764093,0.997059540761496,1,0.999975501656708
0.00375221006063408,0.997035757646259,1,0.999975103378605
0.00378258672831527,0.997011782236042,1,0.999974698625369
0.00381320931558105,0.996987612975381,1,0.999974287291723
0.00384407981331609,0.99696324829618,1,0.999973869270676
0.00387520022852263,0.996938686617596,1,0.999973444453501
0.00390657258445091,0.996913926345941,1,0.999973012729699
0.00393819892073078,0.996888965874575,1,0.999972573986977
0.00397008129350424,0.996863803583792,1,0.999972128111215
0.00400222177555915,0.996838437840722,1,0.999971674986436
0.00403462245646401,0.996812866999211,1,0.999971214494779
0.00406728544270374,0.99678708939972,1,0.999970746516465
0.00410021285781671,0.996761103369209,1,0.999970270929771
0.00413340684253274,0.996734907221021,1,0.999969787610988
0.00416686955491232,0.996708499254778,1,0.9999692964344
0.00420060317048688,0.996681877756258,1,0.999968797272247
0.00423460988240025,0.996655040997287,1,0.99996828999469
0.00426889190155123,0.996627987235615,1,0.999967774469777
0.00430345145673733,0.996600714714804,1,0.999967250563413
0.0043382907947997,0.996573221664108,1,0.999966718139321
0.00437341218076915,0.996545506298355,1,0.999966177059009
0.00440881789801347,0.996517566817822,1,0.999965627181732
0.00444451024838583,0.996489401408118,1,0.999965068364455
0.00448049155237445,0.996461008240058,1,0.99996450046182
0.00451676414925349,0.99643238546954,1,0.999963923326102
0.00455333039723509,0.996403531237422,1,0.999963336807177
0.0045901926736227,0.996374443669393,1,0.999962740752475
0.00462735337496566,0.996345120875845,1,0.99996213500695
0.00466481491721497,0.996315560951748,1,0.999961519413031
0.00470257973588042,0.996285761976516,1,0.999960893810587
0.00474065028618884,0.996255722013882,1,0.999960258036879
0.00477902904324381,0.996225439111757,1,0.999959611926527
0.00481771850218653,0.996194911302105,1,0.999958955311456
0.00485672117835806,0.996164136600804,1,0.999958288020861
0.00489603960746281,0.996133113007511,1,0.999957609881159
0.00493567634573345,0.996101838505526,1,0.999956920715941
0.00497563397009708,0.996070311061651,1,0.999956220345934
0.00501591507834275,0.996038528626052,1,0.999955508588944
0.00505652228929035,0.996006489132119,1,0.999954785259818
0.0050974582429609,0.99597419049632,1,0.99995405017039
0.00513872560074817,0.995941630618062,1,0.999953303129434
0.00518032704559168,0.995908807379543,1,0.999952543942615
0.00522226528215118,0.995875718645603,1,0.999951772412435
0.00526454303698246,0.995842362263583,1,0.999950988338185
0.00530716305871459,0.99580873606317,1,0.999950191515893
0.00535012811822866,0.995774837856249,1,0.999949381738268
0.00539344100883792,0.995740665436749,1,0.999948558794648
0.00543710454646936,0.995706216580489,1,0.999947722470945
0.0054811215698468,0.995671489045028,1,0.999946872549588
0.00552549494067543,0.995636480569501,1,0.999946008809468
0.00557022754382788,0.995601188874467,1,0.999945131025881
0.00561532228753178,0.995565611661745,1,0.999944238970465
0.00566078210355879,0.995529746614255,1,0.999943332411146
0.00570660994741527,0.995493591395855,1,0.999942411112076
0.00575280879853436,0.995457143651176,1,0.999941474833568
0.00579938166046975,0.995420401005457,1,0.999940523332039
0.00584633156109091,0.995383361064376,1,0.999939556359942
0.00589366155277994,0.995346021413881,1,0.999938573665705
0.00594137471263004,0.99530837962002,1,0.999937574993664
0.00598947414264556,0.995270433228767,1,0.999936560083995
0.00603796296994364,0.995232179765849,1,0.999935528672648
0.00608684434695757,0.995193616736567,1,0.999934480491279
0.00613612145164168,0.995154741625622,1,0.999933415267178
0.00618579748767801,0.995115551896933,1,0.999932332723199
0.00623587568468455,0.995076044993454,1,0.999931232577688
0.0062863592984252,0.995036218336994,1,0.999930114544408
0.00633725161102152,0.994996069328029,1,0.999928978332469
0.00638855593116599,0.994955595345516,1,0.999927823646246
0.00644027559433723,0.994914793746703,1,0.999926650185305
0.00649241396301678,0.994873661866939,1,0.999925457644326
0.00654497442690774,0.994832197019481,1,0.999924245713022
0.00659796040315516,0.994790396495298,1,0.999923014076057
0.00665137533656814,0.994748257562875,1,0.999921762412967
0.00670522269984386,0.994705777468012,1,0.999920490398072
0.00675950599379332,0.994662953433625,1,0.999919197700397
0.00681422874756894,0.994619782659543,1,0.999917883983579
0.006869394518894,0.9945762623223,1,0.999916548905784
0.00692500689429393,0.994532389574929,1,0.999915192119618
0.00698106948932956,0.994488161546752,1,0.999913813272033
0.00703758594883204,0.994443575343169,1,0.99991241200424
0.00709455994713995,0.99439862804544,1,0.999910987951608
0.00715199518833808,0.994353316710474,1,0.999909540743578
0.00720989540649827,0.994307638370606,1,0.999908070003559
0.00726826436592224,0.994261590033375,1,0.999906575348835
0.0073271058613862,0.994215168681304,1,0.999905056390461
0.00738642371838769,0.994168371271673,1,0.999903512733164
0.00744622179339418,0.994121194736285,1,0.999901943975241
0.00750650397409388,0.994073635981243,1,0.99990034970845
0.00756727417964843,0.99402569188671,1,0.999898729517908
0.00762853636094773,0.993977359306677,1,0.999897082981983
0.0076902945008668,0.993928635068721,1,0.999895409672179
0.00775255261452471,0.993879515973764,1,0.999893709153027
0.00781531474954562,0.993829998795831,1,0.999891980981976
0.00787858498632195,0.993780080281801,1,0.999890224709268
0.00794236743827963,0.993729757151157,1,0.999888439877832
0.00800666625214554,0.993679026095733,1,0.999886626023154
0.00807148560821713,0.993627883779464,1,0.999884782673162
0.00813682972063413,0.993576326838118,1,0.999882909348105
0.00820270283765263,0.993524351879041,1,0.999881005560418
0.00826910924192116,0.993471955480894,1,0.999879070814609
0.00833605325075921,0.99341913419338,1,0.999877104607114
0.00840353921643786,0.993365884536979,1,0.99987510642618
0.00847157152646274,0.993312203002669,1,0.999873075751722
0.00854015460385935,0.993258086051654,1,0.999871012055189
0.0086092929074605,0.993203530115081,1,0.999868914799433
0.00867899093219629,0.993148531593757,1,0.999866783438556
0.00874925320938629,0.993093086857865,1,0.99986461741778
0.00882008430703416,0.993037192246668,1,0.999862416173295
0.00889148883012463,0.992980844068221,1,0.999860179132114
0.00896347142092288,0.99292403859907,1,0.999857905711923
0.00903603675927636,0.992866772083955,1,0.999855595320931
0.00910918956291901,0.9928090407355,1,0.999853247357711
0.00918293458777803,0.992750840733913,1,0.999850861211047
0.00925727662828307,0.992692168226664,1,0.999848436259774
0.00933222051767786,0.99263301932818,1,0.999845971872614
0.00940777112833455,0.992573390119517,1,0.999843467408012
0.0094839333720704,0.99251327664804,1,0.999840922213968
0.00956071220046713,0.992452674927096,1,0.999838335627869
0.00963811260519288,0.992391580935681,1,0.999835706976314
0.00971613961832666,0.992329990618107,1,0.999833035574936
0.00979479831268559,0.992267899883654,1,0.999830320728229
0.00987409380215466,0.99220530460624,1,0.99982756172936
0.00995403124201917,0.992142200624057,1,0.999824757859989
0.0100346158292999,0.992078583739227,1,0.999821908390078
0.0101158528030912,0.992014449717444,1,0.999819012577703
0.0101977474449012,0.991949794287607,1,0.999816069668859
0.0102803050789954,0.99188461314146,1,0.999813078897263
0.0103635310727429,0.991818901933212,1,0.999810039484151
0.0104474308369654,0.991752656279169,1,0.99980695063808
0.0105320098262886,0.991685871757347,1,0.999803811554718
0.0106172735394972,0.991618543907086,1,0.999800621416632
0.0107032275198921,0.991550668228663,1,0.999797379393078
0.0107898773556513,0.991482240182889,1,0.999794084639781
0.0108772286801926,0.991413255190712,1,0.999790736298715
0.0109652871725401,0.991343708632806,1,0.999787333497879
0.0110540585576935,0.991273595849163,1,0.99978387535107
0.0111435486070002,0.991202912138667,1,0.999780360957649
0.0112337631385307,0.99113165275868,1,0.999776789402305
0.0113247080174565,0.991059812924602,1,0.999773159754819
0.0114163891564316,0.990987387809442,1,0.999769471069818
0.011508812515977,0.990914372543374,1,0.999765722386528
0.0116019841048683,0.990840762213289,1,0.999761912728522
0.0116959099805258,0.990766551862342,1,0.999758041103467
0.011790596249409,0.990691736489491,1,0.999754106502862
0.0118860490674132,0.990616311049032,1,0.999750107901773
0.0119822746402699,0.99054027045012,1,0.999746044258567
0.0120792792239501,0.990463609556298,1,0.999741914514639
0.012177069125071,0.990386323185002,1,0.999737717594135
0.0122756507013062,0.990308406107073,1,0.999733452403667
0.0123750303617991,0.990229853046252,1,0.999729117832032
0.0124752145675793,0.990150658678678,1,0.999724712749916
0.0125762098319827,0.990070817632363,1,0.999720236009602
0.0126780227210752,0.989990324486681,1,0.999715686444666
0.0127806598540793,0.989909173771829,1,0.999711062869675
0.0128841279038047,0.989827359968293,1,0.999706364079871
0.0129884335970818,0.9897448775063,1,0.999701588850862
0.0130935837151994,0.989661720765269,1,0.999696735938295
0.0131995850943453,0.989577884073239,1,0.999691804077534
0.013306444626051,0.989493361706309,1,0.999686791983327
0.0134141692576393,0.989408147888055,1,0.999681698349467
0.0135227659926765,0.989322236788941,1,0.999676521848452
0.0136322418914273,0.989235622525724,1,0.999671261131137
0.0137426040713143,0.989148299160848,1,0.999665914826378
0.0138538597073802,0.98906026070183,1,0.999660481540675
0.0139660160327544,0.988971501100637,1,0.999654959857801
0.0140790803391236,0.988882014253051,1,0.999649348338437
0.0141930599772055,0.988791793998024,1,0.99964364551979
0.0143079623572268,0.98870083411703,1,0.999637849915212
0.014423794949405,0.9886091283334,1,0.999631960013806
0.0145405652844341,0.988516670311642,1,0.99962597428003
0.014658280953974,0.988423453656768,1,0.999619891153297
0.0147769496111443,0.988329471913594,1,0.999613709047562
0.0148965789710218,0.988234718566031,1,0.999607426350905
0.0150171768111418,0.988139187036373,1,0.999601041425111
0.0151387509720044,0.98804287068457,1,0.999594552605234
0.0152613093575835,0.987945762807483,1,0.999587958199165
0.015384859935841,0.987847856638137,1,0.999581256487182
0.0155094107392451,0.987749145344959,1,0.999574445721502
0.0156349698652918,0.987649622030995,1,0.999567524125819
0.0157615454770323,0.987549279733129,1,0.999560489894836
0.0158891458036027,0.987448111421283,1,0.999553341193794
0.0160177791407599,0.987346109997593,1,0.999546076157984
0.0161474538514202,0.987243268295594,1,0.99953869289226
0.0162781783662036,0.987139579079372,1,0.999531189470539
0.0164099611839816,0.987035035042712,1,0.999523563935293
0.0165428108724297,0.986929628808227,1,0.999515814297034
0.0166767360685846,0.986823352926479,1,0.999507938533791
0.0168117454794054,0.986716199875077,1,0.999499934590576
0.0169478478823403,0.98660816205777,1,0.999491800378843
0.0170850521258965,0.986499231803512,1,0.999483533775936
0.0172233671302159,0.986389401365525,1,0.999475132624534
0.0173628018876552,0.986278662920336,1,0.999466594732076
0.01750336546337,0.986167008566803,1,0.999457917870187
0.0176450669959044,0.986054430325124,1,0.999449099774089
0.0177879156977856,0.985940920135825,1,0.999440138142002
0.0179319208561219,0.98582646985874,1,0.99943103063454
0.0180770918332072,0.985711071271959,1,0.999421774874089
0.0182234380671297,0.985594716070775,1,0.999412368444183
0.0183709690723849,0.985477395866599,1,0.999402808888862
0.0185196944404947,0.985359102185865,1,0.999393093712028
0.018669623840631,0.985239826468909,1,0.999383220376781
0.0188207670202438,0.985119560068836,1,0.999373186304751
0.0189731338056957,0.984998294250363,1,0.999362988875416
0.0191267341029,0.984876020188639,1,0.999352625425406
0.0192815778979652,0.984752728968053,1,0.999342093247803
0.0194376752578439,0.984628411581012,1,0.999331389591423
0.0195950363309877,0.984503058926702,1,0.999320511660088
0.0197536713480067,0.984376661809827,1,0.999309456611882
0.0199135906223344,0.984249210939325,1,0.999298221558406
0.0200748045508988,0.984120696927062,1,0.999286803564006
0.0202373236147981,0.983991110286501,1,0.999275199644997
0.0204011583799816,0.983860441431348,1,0.999263406768877
0.0205663194979376,0.983728680674176,1,0.999251421853513
0.020732817706385,0.983595818225019,1,0.999239241766333
0.020900663829972,0.983461844189948,1,0.999226863323492
0.0210698687809795,0.983326748569615,1,0.999214283289024
0.0212404435600306,0.983190521257776,1,0.999201498373985
0.0214123992568061,0.98305315203978,1,0.999188505235583
0.0215857470507649,0.982914630591038,1,0.999175300476285
0.0217604982118714,0.982774946475461,1,0.999161880642915
0.0219366641013278,0.98263408914387,1,0.999148242225738
0.0221142561723131,0.982492047932374,1,0.999134381657527
0.0222932859707273,0.982348812060724,1,0.999120295312611
0.0224737651359423,0.982204370630633,1,0.999105979505911
0.0226557054015585,0.982058712624064,1,0.999091430491964
0.0228391185961678,0.981911826901492,1,0.999076644463918
0.0230240166441225,0.981763702200125,1,0.999061617552522
0.0232104115663104,0.981614327132103,1,0.999046345825094
0.0233983154809368,0.981463690182652,1,0.999030825284474
0.0235877406043116,0.981311779708216,1,0.999015051867954
0.0237786992516445,0.981158583934543,1,0.998999021446199
0.0239712038378445,0.981004090954742,1,0.99898272982214
0.0241652668783283,0.980848288727301,1,0.998966172729855
0.0243609009898327,0.980691165074073,1,0.998949345833433
0.024558118891236,0.980532707678213,1,0.998932244725807
0.024756933404384,0.98037290408209,1,0.998914864927583
0.0249573574549243,0.98021174168515,1,0.998897201885839
0.0251594040731461,0.980049207741744,1,0.998879250972905
0.0253630863948276,0.979885289358911,1,0.998861007485127
0.0255684176620901,0.979719973494122,1,0.998842466641604
0.0257754112242586,0.979553246952981,1,0.998823623582908
0.02598408053873,0.979385096386884,1,0.998804473369783
0.026194439171848,0.979215508290629,1,0.998785010981815
0.0264065007997846,0.979044468999984,1,0.998765231316091
0.0266202792094301,0.97887196468921,1,0.998745129185822
0.0268357882992886,0.978697981368534,1,0.998724699318956
0.0270530420803822,0.978522504881575,1,0.998703936356756
0.0272720546771616,0.978345520902723,1,0.998682834852361
0.0274928403284242,0.978167014934461,1,0.998661389269319
0.0277154133882405,0.97798697230465,1,0.998639593980099
0.0279397883268864,0.977805378163743,1,0.998617443264571
0.0281659797317847,0.977622217481964,1,0.998594931308471
0.0283940023084533,0.97743747504642,1,0.998572052201823
0.0286238708814609,0.977251135458164,1,0.998548799937354
0.0288556003953913,0.9770631831292,1,0.998525168408867
0.0290892059158146,0.976873602279434,1,0.998501151409592
0.029324702630267,0.976682376933556,1,0.99847674263051
0.0295621058492378,0.976489490917877,1,0.998451935658644
0.0298014310071653,0.976294927857093,1,0.998426723975326
0.0300426936634398,0.976098671170994,1,0.998401100954429
0.0302859095034155,0.975900704071106,1,0.998375059860574
0.0305310943394298,0.975701009557266,1,0.998348593847302
0.0307782641118319,0.975499570414143,1,0.998321695955217
0.0310274348900188,0.975296369207675,1,0.998294359110097
0.0312786228734801,0.975091388281452,1,0.99826657612097
0.0315318443928511,0.974884609753019,1,0.99823833967816
0.0317871159109747,0.974676015510114,1,0.998209642351299
0.0320444540239715,0.974465587206834,1,0.998180476587303
0.0323038754623189,0.974253306259718,1,0.998150834708315
0.0325653970919388,0.97403915384377,1,0.998120708909609
0.0328290359152942,0.973823110888388,1,0.998090091257465
0.0330948090724943,0.973605158073229,1,0.998058973686997
0.0333627338424092,0.973385275823986,1,0.998027347999955
0.0336328276437929,0.973163444308089,1,0.997995205862478
0.0339051080364161,0.972939643430316,1,0.997962538802814
0.0341795927222076,0.972713852828325,1,0.997929338209003
0.0344562995464054,0.972486051868103,1,0.997895595326511
0.0347352464987164,0.972256219639319,1,0.997861301255833
0.0350164517144866,0.972024334950592,1,0.997826446950044
0.0352999334758797,0.971790376324671,1,0.997791023212319
0.0355857102130658,0.971554321993518,1,0.997755020693397
0.0358738005054197,0.971316149893297,1,0.997718429889012
0.0361642230827288,0.97107583765927,1,0.997681241137272
0.0364569968264106,0.970833362620592,1,0.997643444615995
0.0367521407707406,0.970588701795006,1,0.997605030339996
0.0370496741040893,0.970341831883442,1,0.997565988158333
0.0373496161701702,0.970092729264506,1,0.997526307751494
0.0376519864692972,0.969841369988863,1,0.997485978628545
0.0379568046596523,0.969587729773524,1,0.997444990124219
0.0382640905585636,0.96933178399601,1,0.997403331395962
0.0385738641437941,0.969073507688413,1,0.997360991420922
0.03888614555484,0.968812875531343,1,0.997317958992884
0.0392009550942404,0.968549861847756,1,0.997274222719154
0.0395183132288971,0.968284440596673,1,0.997229771017388
0.0398382405914052,0.968016585366771,1,0.997184592112358
0.0401607579813948,0.967746269369858,1,0.997138674032674
0.0404858863668828,0.967473465434223,1,0.997092004607433
0.0408136468856362,0.967198145997864,1,0.997044571462819
0.0411440608465467,0.966920283101578,1,0.996996362018636
0.0414771497310157,0.966639848381937,1,0.996947363484785
0.0418129351943512,0.966356813064119,1,0.996897562857674
0.0421514390671752,0.96607114795461,1,0.996846946916563
0.0424926833568436,0.965782823433767,1,0.996795502219848
0.0428366902488763,0.965491809448248,1,0.996743215101274
0.0431834821084004,0.965198075503294,1,0.996690071666084
0.0435330814816033,0.964901590654868,1,0.996636057787096
0.0438855110971994,0.964602323501656,1,0.99658115910071
0.0442407938679069,0.964300242176909,1,0.996525361002843
0.0445989528919383,0.963995314340145,1,0.996468648644791
0.0449600114545014,0.963687507168684,1,0.996411006929019
0.0453239930293136,0.963376787349046,1,0.996352420504868
0.0456909212801278,0.963063121068172,1,0.99629287376419
0.046060820062271,0.962746474004501,1,0.996232350836905
0.0464337134241949,0.962426811318872,1,0.996170835586468
0.0468096256090399,0.962104097645263,1,0.996108311605267
0.0471885810562108,0.96177829708137,1,0.996044762209925
0.0475706044029659,0.961449373179004,1,0.995980170436522
0.0479557204860185,0.961117288934323,1,0.995914519035733
0.0483439543431522,0.960782006777883,1,0.995847790467867
0.048735331214848,0.960443488564511,1,0.995779966897825
0.0491298765459258,0.960101695563005,1,0.995711030189958
0.0495276159871982,0.959756588445637,1,0.99564096190284
0.0499285753971387,0.959408127277476,1,0.995569743283929
0.0503327808435624,0.959056271505528,1,0.995497355264146
0.0507402586053209,0.958700979947676,1,0.995423778452345
0.051151035174011,0.958342210781421,1,0.995348993129681
0.0515651372556965,0.957979921532443,1,0.995272979243874
0.0519825917726449,0.957614069062948,1,0.995195716403368
0.0524034258650778,0.957244609559811,1,0.995117183871383
0.052827666892935,0.956871498522527,1,0.995037360559846
0.0532553424376533,0.956494690750939,1,0.994956225023226
0.0536864803039601,0.956114140332767,1,0.994873755452234
0.0541211085216805,0.955729800630916,1,0.99478992966742
0.0545592553475602,0.955341624270571,1,0.994704725112644
0.0550009492671021,0.954949563126071,1,0.99461811884842
0.0554462189964184,0.954553568307564,1,0.994530087545144
0.0558950934840979,0.954153590147437,1,0.994440607476188
0.0563476019130872,0.953749578186519,1,0.994349654510859
0.0568037737025889,0.953341481160049,1,0.994257204107236
0.0572636385099738,0.952929246983423,1,0.994163231304862
0.0577272262327089,0.952512822737694,1,0.994067710717298
0.0581945670103016,0.952092154654839,1,0.99397061652454
0.0586656912262587,0.951667188102794,1,0.993871922465283
0.0591406295100621,0.951237867570228,1,0.993771601829046
0.0596194127391598,0.950804136651088,1,0.993669627448139
0.0601020720409738,0.950365938028891,1,0.993565971689475
0.0605886387949234,0.949923213460758,1,0.993460606446236
0.0610791446344653,0.949475903761208,1,0.993353503129358
0.0615736214491506,0.949023948785685,1,0.993244632658872
0.0620721013866976,0.948567287413837,1,0.99313396545506
0.0625746168550822,0.948105857532523,1,0.993021471429454
0.0630812005246445,0.94763959601857,1,0.992907119975649
0.0635918853302131,0.947168438721258,1,0.992790879959939
